id,name
702,"Lowell Public Schools, Lowell, MA"
703,"Springfield Public Schools, Springfield, MA"
704,"Fall River Public Schools, Fall River, MA"
705,"Concord Public Schools & Concord-Carlisle Regional School District, Concord, MA"
706,"Amherst Regional Public Schools, Amherst, MA"
707,"Barnstable Public Schools, Barnstable, MA"
708,"Cambridge Public Schools, Cambridge, MA"
709,"Brockton Public Schools, Brockton, MA"
710,"Charles County Sheriff's Office, Charles County, MD"
711,"Army, 780th Military Intelligence Brigade, United States of America"
712,"Port Jervis City Clerk Treasurer, Orange County, NY, NY"
713,"National Science Foundation, United States of America"
714,"Department of Public Health, Division of Health Care Quality, Massachusetts"
715,"Spring Independent School District (Houston), Texas"
716,"Grand Forks County Sheriff, Grand Forks County, ND"
717,"Spokane Police Department, Spokane, WA"
718,"Aurora Police Department, Aurora, CO"
719,"Cook County Sheriff, Cook County, IL"
720,"Stark County Sheriff, Stark County, IL"
721,"Stark County Sheriff, Stark County, OH"
722,"Office of the Public Access Counselor, Indiana"
723,"Government Records Council, New Jersey"
724,"Committee on Open Government, New York"
725,"Inspector General Criminal Investigator Academy, United States of America"
726,"Suffolk Probate and Family Court, Suffolk County, MA"
727,"Placerville Police Department, Placerville, CA"
728,"Woodway Police Department, Woodway, TX"
729,"Westerly Police Department, Westerly, RI"
730,"Flagler County Airport, Flagler County, FL"
731,"Detroit City Airport, Detroit, MI"
732,"Independence Police Department, Independence, MO"
733,"Larimer County Sheriff, Larimer County, CO"
734,"Tacoma Police Department, Tacoma, WA"
736,"Boston Transportation Department, Boston, MA"
737,"Northside Independent School District, Texas"
738,"Wallowa County Sheriff, Wallowa County, OR"
739,"City Clerk, El Dorado, KS"
740,"Department of Military and Veterans Affairs, Pennsylvania"
741,"Pennsylvania Army National Guard, Pennsylvania"
742,"Michigan National Guard, Michigan"
743,"Illinois Army National Guard, Illinois"
744,"Iowa Army National Guard, Iowa"
745,"Air National Guard, United States of America"
746,"Louisiana Army National Guard, United States of America"
747,"Minnesota National Guard, Minnesota"
748,"New Mexico Army National Guard, New Mexico"
749,"Ohio National Guard, Ohio"
750,"Oklahoma Army National Guard, Oklahoma"
751,"Oregon Army National Guard, Oregon"
752,"City of Chicago Department of Buildings, Chicago, IL"
753,"U.S. Army Corps of Engineers, New Orleans District, United States of America"
757,"Everett City Clerk, Everett, MA"
758,"Public Health, Philadelphia, PA"
759,"Mental Health, Alabama"
760,"Human Resources, Alabama"
761,"Alabama Department of Corrections, Alabama"
762,"McHenry High School District 156, McHenry, IL"
763,"USPS Inspector General, United States of America"
764,"United States Attorney's Office for the District of Massachusetts, United States of America"
765,"Department of Justice, Executive Office for United States Attorneys, United States of America"
766,"Hayward Unified School District, Hayward, CA"
767,"Department of Health and Human Services, Maine"
768,"Maine State Police, Maine"
769,"Fulton County Sheriff, Fulton County, AR"
770,"Fort Wayne Police, Fort Wayne, IN"
771,"Kansas City Police Department, Kansas City, KS"
772,"Grand Forks Police Department, Grand Forks, ND"
773,"Office of the Attorney General - Maryland, Maryland"
774,"Manalapan Police Department, Manalapan, NJ"
775,"Hillsborough County Sheriff, Hillsborough County, FL"
776,"Hennepin County Sheriff, Hennepin County, MN"
777,"Everett Police Department, Everett, WA"
778,"Woodbridge Police Department, Woodbridge, NJ"
779,"Northampton Police Department, Northampton, MA"
780,"Columbia Police Department, Columbia, SC"
781,"South Carolina Law Enforcement Division, South Carolina"
782,"Broward County Sheriff, Broward County, FL"
783,"Redwood Police Department, Redwood, CA"
784,"Food Safety and Inspection Service, United States of America"
785,"Bloomington Police Department, Bloomington, MN"
786,"Maine Forest Service, Maine"
788,"University of Massachusetts, Amherst Police Department, Massachusetts"
789,"New Hampshire Department of Justice, New Hampshire"
790,"Connecticut State Police, Connecticut"
791,"Capital Region International Airport, Lansing, MI"
792,"University of South Carolina, Division of Law Enforcement and Safety, South Carolina"
793,"California State University, Channel Islands, California"
794,"San Francisco City Hall, San Francisco, CA"
795,"Department of Information Technology, Seattle, WA"
796,"Department of Justice, Office of the Inspector General, United States of America"
797,"San Francisco City Attorney, San Francisco, CA"
798,"Executive Office of Energy and Environmental Affairs, Massachusetts"
799,"West Virginia State Police, West Virginia"
800,"Georgia Department of Public Safety, Georgia"
801,"Logan City Police Department, Logan, UT"
802,"University of California, California"
803,"Grand Rapids Police Department, Grand Rapids, MN"
804,"Harris County Sheriff, Harris County, TX"
805,"Orange County Sheriff's Office, Orange County, CA, CA"
806,"Riverside County Sheriff, Riverside, CA"
808,"Sacramento County Sheriff, Sacramento County, CA"
809,"Tennessee Valley Authority, United States of America"
810,"Van Wert County Sheriff, Van Wert County, OH"
811,"Hall County Sheriff, Hall County, GA"
812,"Texas Parks and Wildlife Department, Texas"
813,"Carol Stream Police Department, Carol Stream, IL"
814,"Idaho State Police, Idaho"
815,"Nevada Highway Patrol, Nevada"
816,"Bellevue Police Department, Bellevue, WA"
817,"Springfield Police Department, Springfield, MO"
818,"Marina Police Department, Marina, CA"
819,"Lawton Police Department, Lawton, OK"
820,"Virginia Department of Emergency Management, Virginia"
821,"Montgomery County Sheriff, Montgomery County, VA"
822,"Russell County Sheriff, Russell County, VA"
823,"Alaska Department of Public Safety, Alaska"
824,"Alaska State Troopers, Alaska"
825,"Arkansas State Police, Arkansas"
826,"Colorado State Patrol, Colorado"
827,"Delaware State Police, Delaware"
828,"Florida Highway Patrol, Florida"
829,"Hawaii Department of Public Safety, Hawaii"
830,"Iowa Department of Public Safety, Iowa"
831,"Kansas Highway Patrol, Kansas"
832,"Kentucky State Police, Kentucky"
833,"Louisiana State Police, Louisiana"
834,"Maryland State Police, Maryland"
835,"Mississippi Highway Patrol, Mississippi"
836,"Missouri Highway Patrol, Missouri"
837,"Montana Highway Patrol, Montana"
838,"Nebraska State Patrol, Nebraska"
839,"New Jersey State Police, New Jersey"
840,"New Mexico State Police, New Mexico"
842,"North Carolina Department of Public Safety, North Carolina"
843,"North Dakota Highway Patrol, North Dakota"
844,"Ohio State Highway Patrol, Ohio"
845,"Oklahoma Department of Public Safety, Oklahoma"
846,"Oregon State Police, Oregon"
847,"South Carolina Highway Patrol, South Carolina"
848,"South Dakota Highway Patrol, South Dakota"
849,"Tennessee Department of Safety and Homeland Security, Tennessee"
850,"Vermont State Police, Vermont"
851,"Wisconsin State Patrol, Wisconsin"
852,"Wyoming State Patrol, Wyoming"
853,"Georgia Department of Transportation, Georgia"
854,"Texas Commission on Environmental Quality, Texas"
855,"Water Department, Bentonville, AR"
856,"Department of Justice, Office of the Attorney General, United States of America"
858,"Chicago Transit Authority, Chicago, IL"
859,"Virginia Army National Guard, United States of America"
860,"North American Aerospace Defense Command--Peterson Air Force Base, Colorado, United States of America"
861,"Henderson Police Department, Nevada"
862,"Corporation For National and Community Service, Office of the Inspector General, United States of America"
863,"PacClear Hawaii Regional Fusion Center, Hawaii"
864,"CPJAD Hawaii Crime Prevention and Justice Assistance Division, Hawaii"
865,"Hawaii Criminal Justice Data Center, Hawaii"
866,"ALEISS Alaska Law Enforcement Information Sharing System, Alaska"
868,"Boston Inspectional Services Department, Boston, MA"
869,"Environmental Protection Agency, Office of the Inspector General, United States of America"
870,"Mayor's Office, Philadelphia, PA"
871,"Minnesota Department of Health, Office of Emergency Preparedness, Minnesota"
872,"Pinellas County, Florida"
873,"Office of Executive Management, Prince William County, VA"
876,"Public Relations and Media Services, Henrico County, VA"
877,"Norfolk Police Department, Norfolk County, VA"
880,"Lexington Public Schools, Lexington, MA"
884,"Department of Labor and Economic Growth, Michigan"
885,"Mayor's Office, Chicago, IL"
886,"School Board, Clay County, FL"
887,"Department of Labor and Workforce Development, New Jersey"
888,"Pierce County Sheriff's Department, Pierce County, WA"
889,"Air Force Space Command (AFSPC), United States of America"
890,"Denver City Council, Denver, CO"
891,"City of Fort Lauderdale Police Department, Fort Lauderdale, FL"
894,"Village Hall, Barrington, IL"
895,"Newtown Police Department, Newtown, CT"
896,"Texas Department of Criminal Justice, Texas"
897,"Secretary of State, Ohio"
898,"Federal Motor Carrier Safety Administration, United States of America"
904,"Mississippi Department of Public Safety, Mississippi"
905,"Department of Corrections and Rehabilitation, California"
907,"NASA, Goddard Space Flight Center, United States of America"
908,"Department of Finance, New Orleans, LA"
911,"Open Records Office, Hazelton, PA"
912,"Kansas Department for Aging and Disability Services, Kansas"
913,"Office of the Governor - Alaska, Alaska"
914,"Office of the Governor - Hawaii, Hawaii"
915,"City and County of San Francisco Airport Commission, San Francisco, CA"
916,"Office of State Uniform Payroll, Louisiana"
917,"Department of Finance, Ascension Parish, LA"
918,"Finance, Bossier Parish, LA"
919,"Finance Department, Caddo Parish, LA"
920,"Finance Department, Calcasieu Parish, LA"
